content_id,content_type_id,content_type_name,title,address,zipcode,longitude,latitude,overview,homepage,contact,hours,featured_menu,menu,parking,closed_days,restroom,credit_card,detail_information,region_code,signgu_code,large_category_code,large_category_name,middle_category_code,middle_category_name,small_category_code,small_category_name,Score_Nature,Score_Food,Score_Photo,Score_Culture,Score_Activity,Score_Shopping,stay_time_minutes,stay_min,stay_max,stay_src,satisfaction_score,qual,qual_rel,qual_category,satisfaction_src,food_tags
2833244,39,음식점,솔동산고기국수,제주특별자치도 서귀포시 부두로 23 (서귀동),63596,126.5652336535,33.2429705005,"솔동산고기국수는 제주 서귀포 이중섭거리 아래쪽에 있는 솔동산 문화의 거리에 있다. 육수의 깊은 맛과 고기의 담백하고 깔끔함을 더욱 살리는 솔동산만의 비법으로 만드는 반반국수, 고기국수, 비빔국수, 해물 국수, 흑돼지 만두, 수육 등을 맛볼 수 있는 국수 전문점이다. 제주도 향토 음식 중 하나인 고기국수를 강하지 않고 깔끔한 맛의 사골 육수로 만들고 두툼한 수육이 함께 올려져 나온다. 제주도 유명 관광지 인근에 있어 여행 일정으로 방문하기 좋으며, 이른 아침 오픈으로 제주도 아침 식사로 좋다, 또한 혼자 오는 여행객을 위한 특별한 메뉴도 준비되어 있어 편하게 방문 할 수 있다.",Unknown,064-733-5353,09:00~17:00 (마지막 주문 16:30),반반국수,고기국수 / 비빔국수 / 고기국밥 등,가능,매주 화요일,Unknown,Unknown,Unknown,50,130,FD,음식,FD01,한식,FD010100,관광식당,0,100,20,20,10,0,45,30,60,blend,0.804,0.75,0.1813,0.816,blend,"제주 향토음식,한식,면 요리"
2499713,39,음식점,송당나무,제주특별자치도 제주시 구좌읍 송당5길 68-140,63355,126.7890922698,33.4769510167,"송당나무는 넓은 정원에서 꽃을 감상할 수 있는 가드닝 카페로 제주시 구좌읍 송당리에 위치해 있다. 강수량이 많은 송당리는 식물이 자라기 좋은 환경으로 귤 농사 대신 조경수 재배를 많이 하는 동네로 알려져 있다. 허브, 야자나무, 선인장 등 온갖 식물이 가득한 온실이나 야외 정원에서 에이드, 커피 등 차 한 잔을 즐기며 여유를 느낄 수 있다. 반려동물 동반이 가능하고 케이지나 전용 가방을 지참할 경우 실내도 입장할 수 있다. 비정기적으로 가드닝 수업을 진행하며 카페 공식 사이트에서 확인할 수 있다.",http://blog.naver.com/songdangnamu,010-9364-2819,10:00~18:00,라떼,아메리카노 / 홍차 / 포트 티라미수 등,가능,연중무휴,있음,가능,화장실: 있음,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,90,70,90,20,40,0,60,45,75,category,0.8263,,0.0,0.8263,category,
2860639,39,음식점,송림반점,제주특별자치도 제주시 관덕로 2-1,63168,126.5197592925,33.5124511065,송림반점은 제주 구도심 서문사거리에 위치한 중식당이다. 70년이 넘은 노포로 1950년대에 화교가 처음 오픈했고 이후 세 번의 주인이 바뀌고 1979년부터 지금의 주인이 운영하고 있다. 제주도 내 옛날식 중화요리 도민 맛집이다. 대표메뉴 간짜장은 해산물과 돼지고기가 넉넉하게 들어있고 뒷맛이 칼칼한 것이 특징이다. 제주산 돼지고기를 사용하는 탕수육은 육질이 쫀득하다.,Unknown,064-722-4229,11:30~15:00 (마지막 주문 14:30),간짜장,우동 / 짬뽕 / 볶음밥 / 탕수육 등,가능,매주 일요일,있음,Unknown,화장실: 있음,50,110,FD,음식,FD02,외국식,FD020100,중식,0,100,20,60,10,0,30,15,45,blend,0.7743,0.625,0.3297,0.8477,blend,중식
2850090,39,음식점,쇠소깍 복순이네,제주특별자치도 서귀포시 쇠소깍로 156 (하효동),63600,126.6210730819,33.2509121773,"쇠소깍 복순이네는 제주 서귀포시 쇠소깍로에 위치한 정겨운 분위기의 한식당으로, 바다와 자연을 함께 즐길 수 있는 쇠소깍 인근에 자리해 있어 식사와 여행을 함께 즐기기에 좋은 곳이다. 대표 메뉴인 해물탕은 신선한 해산물이 푸짐하게 들어가 깊고 시원한 국물 맛이 일품이다. 그 외에도 제주 향토 음식인 옥돔구이, 성게 미역국 등 제주 바다의 맛을 제대로 느낄 수 있는 메뉴들이 다양하게 준비되어 있다. 처음에는 현지 주민들 사이에서 알려진 숨은 맛집이었지만, 입소문이 퍼지고 여러 매체에 소개되면서 많은 여행객들이 찾는 인기 식당이 되었다. 아침식사나 혼밥이 가능한 단품 메뉴도 마련되어 있어 누구나 부담 없이 들를 수 있다. 금호리조트에서 가까운 위치에 있어 숙박객들이 찾기에도 좋으며, 식사 후에는 쇠소깍의 맑은 물길을 따라 산책을 할 수 있다.",Unknown,064-767-5008,08:00~21:00,해물탕,전복갈치조림 / 옥돔구이 / 성게미역국 등,가능,연중무휴,있음,Unknown,화장실: 있음,50,130,FD,음식,FD01,한식,FD010100,관광식당,60,90,40,60,40,0,60,45,75,category,0.816,,0.0,0.816,category,"제주 향토음식,해산물 요리,한식"
2941421,39,음식점,수눌음,제주특별자치도 서귀포시 하모항구로 50 수눌음,63506,126.2500422457,33.2181497776,"수눌음은 제주 서귀포시 대정읍에 위치한 횟집이다. 방어축제가 열리는 모슬포항에 위치하여 저렴한 가격에 싱싱하고 맛있는 특방어회와 고등어회를 맛볼 수 있는 곳이다. 외관도 깔끔하고 실내도 깔끔하며 널찍한데도 웨이팅이 있을 정도로 인기있다. 세트메뉴를 시키면 회와 함께 회국수, 생선 조림, 지리탕 등이 함께 나와 가성비가 좋다. 이외에도 회정식과 보말성게국, 고등어구이 등의 메뉴도 준비되어 있어 남녀노소 든든한 한 끼 식사가 가능하다.",Unknown,064-794-0025,- 11:00~21:30- 준비시간 14:30~16:00- 마지막 주문 20:00,모둠회세트,자리보리밥세트 / 고등어세트 / 대방어세트,가능,매주 월요일,Unknown,Unknown,Unknown,50,130,FD,음식,FD01,한식,FD010100,관광식당,10,100,20,0,10,0,60,45,75,blend,0.8561,0.9375,0.3297,0.816,blend,"해산물 요리,회·물회·초밥,한식"
1909258,39,음식점,수다뜰,제주특별자치도 제주시 명림로 164,63313,126.610128052093,33.4720843045889,"제주 농가의 소박한 밥상을 만날 수 있는 곳이다. 해콩 가루를 풀어 넣고 소금을 뿌려 몽글몽글 콩꽃을 피운 콩국과 제주에서만 가능한 심층 용암 해수로 만든 바닷물 손두부가 주메뉴다. 회나 돼지고기구이 등 일품 메뉴를 마주할 때와는 다른 편안함이 있다. 인근에 절물자연휴양림이 있어 편백숲에서의 힐링 체험이 가능하며, 절물오름, 어린이 놀이시설이 갖춰져 있다. 절물자연휴양림에서 에코힐링 체험 후 명도암수다뜰에서의 제주전통음식 체험을 할 수 있다. 가족끼리 편안한 분위기에서 식사할 수 있도록 좌식 테이블이 마련되어 있다.",Unknown,064-723-2722,09:30~18:30,두부생선구이,손두부두루치기 / 콩국수 / 콩국 등,가능,연중무휴,Unknown,가능,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,40,80,20,60,50,0,60,45,75,blend,0.7587,0.5,0.1813,0.816,blend,"한식,면 요리"
2871954,39,음식점,수망다원,제주특별자치도 서귀포시 남원읍 태수로608번길 84,63615,126.7189265562,33.3365903957,"수망다원은 제주 서귀포시 남원읍 수망사거리 인근에 위치한 유기농 차 전문 카페이자 다원이다. 깨끗한 자연환경 속에서 유기농 방식으로 녹차를 재배하고 있으며, 넓게 펼쳐진 녹차밭을 바라보며 차를 즐길 수 있는 공간이다. 신선한 잎녹차를 비롯해 말차, 홍차 등 다양한 차를 맛볼 수 있다. 직접 재배한 유기농 녹차와 홍차가 수망다원의 대표 메뉴이며, 유기농 말차 라떼 역시 또 다른 대표 메뉴이다. 다양한 찻잎도 구매할 수 있다. 차밭은 산책하기 좋을 뿐 아니라 배경도 좋아 사진찍기에도 좋다. 자연 속에서 차 한 잔의 여유를 즐기고 싶은 사람들, 가족 단위 여행객이나 부모님과 함께하는 여행 코스로도 추천한다.",http://www.sumang.kr/kor,0507-1340-3033,10:00~18:00 (마지막 주문 17:30),녹차와 홍차,말차 라떼 / 말차 / 홍차라떼 등,가능,연중무휴,있음,Unknown,화장실: 있음,50,130,FD,음식,FD05,카페/ 찻집,FD050100,카페,90,80,90,20,40,50,60,45,75,observed,0.8671,0.9167,0.4512,0.8263,blend,
2831920,39,음식점,수애기베이커리,제주특별자치도 서귀포시 동일하모로98번길 48-59,63506,126.2442091801,33.2222482902,"제주 서귀포시 대정읍에 위치한 수애기베이커리카페는 오션뷰와 베이커리로 유명한 대형 카페이다. ‘수애기’는 제주 방언으로 돌고래를 의미하며, 카페가 위치한 모슬포항과 동일리포구 일대에서 돌고래를 관찰할 수 있어 이름이 지어졌다. 카페는 원형 구조로 설계되어 있으며, 통유리 창을 통해 탁 트인 바다 전망을 감상할 수 있다. 주요 메뉴로는 아몬드크림라떼, 딸기라떼, 스무디, 에이드 등이 있으며, 직접 구운 소금빵과 포카치아 등 베이커리도 인기 있다. 주차 공간도 넉넉하여 편리하게 방문할 수 있으며, 카페 내부에는 잉어를 볼 수 있는 분수대도 있어 아이들과 함께 방문하기에도 적합하다. 여유로운 분위기를 동시에 즐길 수 있는 장소로 추천한다.",Unknown,064-792-7997,09:00~21:00 (마지막 주문 20:40),아몬드크림라떼,소금빵 / 선셋에이드 / 달팽이빵 등,가능,연중무휴,Unknown,Unknown,Unknown,50,130,FD,음식,FD05,카페/ 찻집,FD050100,카페,60,80,90,0,20,10,45,30,60,blend,0.7671,0.5,0.1813,0.8263,blend,
2873724,39,음식점,수와래베이커리,제주특별자치도 서귀포시 남원읍 태위로 17,63611,126.6498228833,33.2724741457,"제주 서귀포시 위미초등학교 근처 주택가에 자리한 수와래베이커리는 오래된 구옥을 그대로 활용한 빵집이다. 이곳은 커피 메뉴 없이 빵과 약간의 병음료만 판매하는 순수 베이커리로, 테이크아웃만 가능하다. 인기 있는 메뉴는 소금빵으로, 프랑스산 엘르엔비르고메버터와 맥선 유기농 밀가루를 사용하고 가격이 합리적인 편이다. 앙버터 메뉴를 주문하면 치아바타, 소금빵, 바게트 중 원하는 빵을 선택해 취향에 따라 즐길 수 있다. 주변에는 위미항, 공천포, 쇠소깍 등 자연 경관과 관광지들이 가까이 있어 함께 둘러보기 좋다.",https://instagram.com/suwaraebakery,064-805-0006,10:00~17:00,바게트,소금빵 / 앙버터 / 크루아상 등,불가능,"매주 월요일, 화요일",Unknown,Unknown,Unknown,50,130,FD,음식,FD03,간이음식,FD030100,제과,20,90,60,10,10,20,15,15,30,blend,0.8995,1.0,0.3297,0.85,blend,"분식·간편식,양식·세계음식"
1305270,39,음식점,수희식당,제주특별자치도 서귀포시 태평로 377,63595,126.5612617215,33.2453646181,"소박하지만 깔금한 분위기의 수희식당은 제주 서귀포 향토 음식 전문점이다. 적당한 양념으로 신선한 원재료와 맛을 살려 유명해졌다. 특히 전복뚝배기와 갈치조림 요리가 인기이고 시원하고 깔끔한 국물의 해물 뚝배기는 청청한 바다에서 갓 잡은 싱싱한 해물로 끓여 시원하면서도 담백하여 해장국으로도 안성맞춤이다. 계절에 맞춰 제공되는 담백한 맛의 성게물회도 수희식당의 인기 메뉴 중 하나다. 이외에도 옥돔구이, 왕소금을 뿌려 구운 제주 은갈치 구이 등의 메뉴가 준비되어 있다.",Unknown,064-762-0777,08:00~20:30 (마지막 주문 19:40),갈치조림,전복뚝배기 / 성게미역국 / 갈치국 등,가능,연중휴무,있음,Unknown,화장실: 있음,50,130,FD,음식,FD01,한식,FD010100,관광식당,10,100,20,30,10,0,60,45,75,blend,0.7736,0.6875,0.3297,0.816,blend,"제주 향토음식,해산물 요리,회·물회·초밥,한식"
2798036,39,음식점,숙성도 제주본점,"제주특별자치도 제주시 제원길 30 (연동) 2, 3층",63131,126.4888958794,33.4873145093,"숙성도는 100% 제주 흑돼지를 차별화된 기술로 숙성하여 제공하는 돼지고기구이 전문점이다. 이곳은 선별된 정육을 진공으로 포장해 영하 1도의 염수로 보관하는 워터에이징 후, 바람과 온도, 습도를 관리하는 드라이에이징까지 교차로 숙성한다. 또한, 돼지고기 하면 떠오르는 삼겹살 부위가 아니라 비선호 저지방 부위인 등심, 앞다리, 뒷다리 등 기타 부위들을 전문적인 숙성법으로 더 맛있게 맛볼 수 있다는 점이 이 집만의 특징이다.",https://blog.naver.com/songmeat3555,0507-1335-5211,11:30~22:00 (마지막 주문 21:10),교차숙성 흑돼지,숙성 통항정살 / 갈치속젓 볶음밥 / 동치미 열무국수 등,가능,연중무휴,있음,Unknown,화장실: 있음,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,20,10,10,0,60,45,75,category,0.816,,0.0,0.816,category,"고기·구이,한식,면 요리"
2894496,39,음식점,순두부엔짬뽕,제주특별자치도 제주시 통물길 30,63071,126.4348421978,33.4894328604,"순두부엔짬뽕은 제주시 외도동 월대천 근처에 있다. 매일 새벽 100% 국내산 콩 만으로 전통 재래방식 손두부를 만드는 집이다. 대표 메뉴는 순두부 짬뽕으로 불맛 나는 국물에 순두부와 숙주가 푸짐하게 올라 있어 얼큰하면서 시원하지만, 오전 10시부터 3시 사이에만 판매한다. 동충하초로 직접 발효하는 냄새 없는 청국장, 모 두부, 두부전골, 매운 순두부찌개, 재래식 순두부 등 건강한 콩 음식을 판매하고 있다. 주변 여행지로 월대천, 내도알작지해변, 이호테우해변 등이 있다.",Unknown,064-745-4499,07:00~20:00,순두부짬뽕,매운순두부찌개 / 재래식순두부 / 두부전골 / 동충하초청국장 등,가능,매주 화요일,남녀구분,Unknown,화장실: 남녀구분,50,110,FD,음식,FD01,한식,FD010100,관광식당,20,100,20,20,10,0,45,30,60,blend,0.7587,0.5,0.1813,0.816,blend,한식
2840505,39,음식점,순아커피,제주특별자치도 제주시 관덕로 32-1 (삼도이동),63168,126.5227367964,33.5131038591,"순아커피는 제주목관아 관덕정 앞에 위치한 카페이다. 이 카페는 신축 건물이 아닌, 옛 일본식 건물을 그대로 보존하여 사용하고 있는 것이 특징이다. 해당 건물은 소유자였던 해당 건물은 과거 일본에 취업하여 재산을 모은 한 제주 할머니가 고향 제주에 대한 그리움을 안고 매입한 것으로, 그녀가 제주를 방문할 때 머물기 위한 공간이었다. 현재는 그 할머니의 이름인 ‘순아’를 그대로 사용하여 ‘순아커피’라는 상호로 운영되고 있다. 이곳에서는 다양한 유기농 차와 음료를 판매하고 있어 건강을 생각하는 이들에게 적합하다. 순아커피는 제주 원도심 여행의 주요 거점 중 하나로, 관덕정, 동문시장, 제주목관아 등과 가까운 거리에 있어 함께 둘러보기 좋다.",Unknown,010-3692-5342,- 평일 09:30~17:30 / - 토요일 11:00~19:00,제주 유기농 녹차,제주 유기농 청차 / 아메리카노 / 드립커피 등,불가능,"매주 일요일, 월요일",Unknown,Unknown,Unknown,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,20,80,70,60,10,10,60,45,75,blend,0.8578,1.0,0.1813,0.8263,blend,
1828395,39,음식점,순옥이네명가,제주특별자치도 제주시 도공로 8,63113,126.465018565223,33.5054447582115,"순옥이네 명가는 15년 째 성업 중인 전복물회의 명가다. 해녀가 운영하는 검증된 식당인 데다가 물회는 물론 성게미역국, 해물뚝배기 등 해물의 묵직하면서도 개운한 맛을 찾는 이들로 늘 북적인다. 직접 따온 전복, 성게, 오분작 등의 자연산 해산물요리를 제공한다. 도두동에 위치하여 제주공항과 가깝고 관광객이 많이 찾는 맛집으로 알려져 있다.",Unknown,064-743-4813,09:00~21:00 (마지막 주문 20:30),순옥이네물회,전복물회 / 전복뚝배기 / 모듬해산물 등,가능,연중무휴,Unknown,가능,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,30,100,20,20,0,0,30,15,45,observed,0.7882,0.7812,0.7981,0.816,blend,"제주 향토음식,해산물 요리,회·물회·초밥,한식"
2783376,39,음식점,순천미향 제주산방산본점,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-73,63528,126.3124946210,33.2357006510,"제주 산방산 맛집으로 알려진 순천미향제주산방산 본점은 문어, 전복, 흑돼지를 넣어 만든 제왕삼합이 대표 메뉴이다. 제주 은갈치조림, 은갈치구이, 고등어구이, 전복구이, 전복해물뚝배기, 성게미역국도 있다. 돌냄비에 흑돼지, 전복, 치즈, 돌문어가 크게 들어가 음식이 나오면 푸짐한 양에 눈으로 한번 놀라고 맛으로 반한다는 제주순천미향 제왕삼합은 재료가 신선하고 과일 소스로 만들어 모두 다 좋아할 수 있는 맛이다.",https://www.instagram.com/suncheunmihyang,064-792-2004,- 10:00~20:00 / - 마지막 주문 19:00,제왕삼합,은갈치조림 / 전복구이 / 전복해물뚝배기 등,가능,매주 목요일,있음,Unknown,화장실: 있음,50,130,FD,음식,FD01,한식,FD010100,관광식당,0,100,20,10,0,0,60,45,75,observed,0.7674,0.7083,0.4512,0.816,blend,"제주 향토음식,고기·구이,해산물 요리,한식"
